carehomesbeds,year_location_end,forced_closure,ownership,individual_partnership,company,age,dementia,nurse,mental_health,detained,disabled,closed_complete,inadequate,requiresimprovement,good,outstanding,missing_quality
7,2011,0,For-Profit,1,0,6.7666669,0,0,1,0,0,0,,,,,1
42,2011,0,For-Profit,0,1,10.033334,1,1,0,0,0,0,,,,,1
20,2011,0,For-Profit,1,0,5.8666668,1,0,0,0,0,0,,,,,1
49,2011,0,For-Profit,0,1,.96666664,1,1,0,0,1,0,,,,,1
62,2011,0,For-Profit,0,1,9.8666668,1,1,0,0,0,0,,,,,1
0,2011,0,Local Authority,0,0,1.6333333,0,0,0,0,0,1,,,,,1
5,2011,0,For-Profit,0,1,6.7666669,0,0,1,0,0,1,,,,,1
6,2011,0,For-Profit,1,0,12.966666,0,0,1,0,0,1,,,,,1
96,2011,0,Third sector,0,0,11.166667,1,1,0,0,1,0,,,,,1
7,2011,0,Third sector,0,0,.43333334,0,0,0,0,0,1,,,,,1
66,2011,0,For-Profit,0,1,12.166667,0,1,0,0,1,0,,,,,1
88,2011,0,For-Profit,0,1,9.3999996,1,1,0,0,0,0,,,,,1
52,2011,0,For-Profit,0,1,11.266666,0,1,0,0,1,0,,,,,1
61,2011,0,For-Profit,0,1,10.033334,1,1,0,0,0,0,,,,,1
85,2011,0,For-Profit,0,1,10.366667,1,1,0,0,1,0,,,,,1
7,2011,0,Third sector,0,0,8.6999998,0,0,0,0,0,1,,,,,1
10,2011,0,For-Profit,1,0,10.433333,0,0,0,0,0,0,,,,,1
3,2011,0,For-Profit,1,0,2.8333333,0,0,0,0,0,1,,,,,1
40,2011,0,For-Profit,0,1,11,1,0,1,0,1,0,,,,,1
3,2011,0,Third sector,0,0,3.8,0,0,0,0,0,1,,,,,1
41,2011,0,For-Profit,0,1,8.6999998,0,1,0,0,0,0,,,,,1
5,2011,0,For-Profit,0,1,6.5666666,0,0,0,0,0,1,,,,,1
65,2011,0,For-Profit,0,1,11.266666,1,1,1,0,0,0,,,,,1
2,2011,0,For-Profit,1,0,4.8000002,0,0,1,1,0,1,,,,,1
4,2011,0,Third sector,0,0,4.2333331,0,0,0,0,0,1,,,,,1
4,2011,0,For-Profit,0,1,6.4333334,0,0,0,0,0,1,,,,,1
64,2011,0,For-Profit,0,1,12.166667,1,1,1,0,0,0,,,,,1
63,2011,0,For-Profit,0,1,9.8666668,1,0,0,0,0,0,,,,,1
44,2011,0,For-Profit,0,1,9.8666668,0,0,0,0,0,0,,,,,1
0,2011,0,Local Authority,0,0,4.0333333,1,0,1,0,1,1,,,,,1
0,2011,0,Local Authority,0,0,3.5333333,0,0,0,0,0,1,,,,,1
24,2011,0,Local Authority,0,0,11.3,0,0,0,0,0,1,,,,,1
6,2011,0,Third sector,0,0,3.8,0,0,0,0,1,0,,,,,1
24,2011,1,For-Profit,0,1,7.4666667,0,0,0,0,0,1,,,,,1
30,2011,0,For-Profit,0,1,8.4333334,0,0,1,0,0,0,,,,,1
24,2011,0,For-Profit,1,0,7.0666666,0,1,1,0,0,1,,,,,1
4,2011,0,For-Profit,0,1,8.5333338,1,0,1,0,1,0,,,,,1
12,2011,0,For-Profit,1,0,9.3000002,0,1,0,0,0,1,,,,,1
0,2011,0,For-Profit,1,0,4.4333334,1,0,0,0,1,0,,,,,1
12,2011,0,For-Profit,1,0,8.6999998,1,0,0,0,1,1,,,,,1
22,2011,0,For-Profit,1,0,6.8333335,0,0,1,0,0,1,,,,,1
50,2011,0,For-Profit,0,1,11.4,0,1,0,0,0,0,,,,,1
24,2011,0,For-Profit,1,0,6.9333334,1,0,1,0,0,0,,,,,1
8,2011,0,For-Profit,0,1,9.4333334,0,0,0,0,0,0,,,,,1
32,2011,0,Local Authority,0,0,9.8000002,0,0,0,0,0,1,,,,,1
54,2011,0,For-Profit,0,1,9.0666666,1,1,0,0,0,0,,,,,1
4,2011,0,For-Profit,0,1,6.8666668,0,0,0,0,0,0,,,,,1
3,2011,0,For-Profit,0,1,7.2333331,0,0,0,0,0,1,,,,,1
0,2011,0,Local Authority,0,0,8.8666668,0,0,1,0,0,1,,,,,1
6,2011,0,Third sector,0,0,8.6333332,0,0,1,0,0,1,,,,,1
16,2011,0,For-Profit,1,0,.23333333,0,0,0,0,0,1,,,,,1
12,2011,0,For-Profit,1,0,3,0,0,0,0,0,0,,,,,1
7,2011,0,For-Profit,1,0,11.733334,0,0,1,0,0,1,,,,,1
17,2011,0,For-Profit,1,0,9.833333,1,0,0,0,0,0,,,,,1
6,2011,0,For-Profit,0,1,9.4333334,0,0,0,0,1,0,,,,,1
61,2011,0,For-Profit,0,1,9.5666666,0,1,0,0,1,0,,,,,1
6,2011,0,For-Profit,0,1,6.7333331,0,1,0,0,0,1,,,,,1
19,2011,0,Third sector,0,0,6.3666668,0,0,0,0,1,1,,,,,1
4,2011,0,Third sector,0,0,5.7333331,0,1,0,0,1,1,,,,,1
3,2011,0,For-Profit,0,1,1.3666667,0,0,0,0,0,1,,,,,1
6,2011,0,For-Profit,0,1,10.6,0,0,0,0,0,1,,,,,1
4,2011,0,For-Profit,0,1,9.6000004,1,0,0,0,1,1,,,,,1
66,2011,0,For-Profit,0,1,8.3999996,0,1,0,0,0,0,,,,,1
60,2011,0,For-Profit,0,1,9.1000004,1,1,0,0,0,1,,,,,1
42,2011,0,For-Profit,0,1,.13333334,0,0,0,0,0,0,,,,,1
21,2011,0,For-Profit,0,1,.80000001,0,0,0,0,0,0,,,,,1
8,2011,0,For-Profit,1,0,2.9333334,0,0,1,0,0,0,,,,,1
68,2011,0,For-Profit,0,1,10.733334,1,1,1,0,0,0,,,,,1
73,2011,0,For-Profit,0,1,10.566667,1,0,0,0,0,0,,,,,1
3,2011,0,Third sector,0,0,7.5333333,0,0,0,0,0,1,,,,,1
30,2011,0,For-Profit,1,0,2.5333333,0,0,0,0,0,0,,,,,1
46,2011,0,For-Profit,0,1,6.0666666,1,1,1,0,0,0,,,,,1
20,2011,0,Third sector,0,0,7.4666667,0,0,0,0,1,1,,,,,1
44,2011,0,Third sector,0,0,8.3999996,0,0,1,0,0,0,,,,,1
22,2011,0,For-Profit,1,0,8.7333336,0,0,0,0,0,1,,,,,1
3,2011,0,For-Profit,1,0,8.2666664,0,0,0,0,0,1,,,,,1
3,2011,0,Third sector,0,0,8.3999996,0,0,1,0,0,0,,,,,1
68,2011,0,For-Profit,0,1,8.166667,0,1,0,0,0,0,,,,,1
34,2011,0,For-Profit,0,1,11.4,1,0,0,0,1,0,,,,,1
75,2011,0,For-Profit,0,1,.96666664,1,1,0,0,0,0,,,,,1
65,2011,0,For-Profit,0,1,12.166667,0,1,0,0,1,0,,,,,1
10,2011,0,For-Profit,1,0,8.166667,1,0,0,0,1,0,,,,,1
58,2011,0,For-Profit,0,1,10.033334,0,1,0,0,0,0,,,,,1
50,2011,0,For-Profit,0,1,7.9666667,1,1,1,0,1,1,,,,,1
32,2011,0,For-Profit,0,1,11.433333,0,0,1,0,1,0,,,,,1
3,2011,0,For-Profit,0,1,10.5,0,0,0,0,0,1,,,,,1
0,2011,0,Third sector,0,0,4.2666669,0,0,0,0,0,1,,,,,1
40,2011,0,For-Profit,1,0,3.4666667,0,1,0,0,0,1,,,,,1
0,2011,0,Third sector,0,0,4.2666669,0,0,0,0,0,1,,,,,1
75,2011,0,For-Profit,0,1,.96666664,1,1,1,0,0,0,,,,,1
60,2011,0,For-Profit,0,1,.96666664,1,1,0,0,0,0,,,,,1
70,2011,0,For-Profit,0,1,9.8666668,1,1,0,0,0,0,,,,,1
12,2011,0,For-Profit,0,1,1.7333333,0,1,1,0,0,1,,,,,1
0,2011,0,Local Authority,0,0,3.5333333,0,0,0,0,0,1,,,,,1
50,2011,0,For-Profit,0,1,11.466666,0,1,0,0,1,0,,,,,1
23,2011,0,For-Profit,0,1,.06666667,1,0,0,0,0,0,,,,,1
8,2011,0,For-Profit,0,1,4.8333335,0,0,0,0,0,1,,,,,1
40,2011,0,For-Profit,1,0,10.933333,0,1,0,0,0,0,,,,,1
5,2011,0,For-Profit,0,1,9.2333336,0,1,0,0,0,0,,,,,1
82,2011,0,For-Profit,0,1,12.366667,1,1,0,0,1,1,,,,,1
10,2011,0,For-Profit,1,0,3.0333333,0,0,0,0,0,1,,,,,1
0,2011,0,Third sector,0,0,0,0,0,0,0,0,1,,,,,1
13,2011,0,For-Profit,1,0,4.7333331,0,0,1,0,0,1,,,,,1
9,2011,0,For-Profit,1,0,4.7333331,0,0,1,0,0,1,,,,,1
48,2011,0,For-Profit,0,1,11.2,1,1,0,0,1,0,,,,,1
19,2011,0,For-Profit,1,0,11.533334,0,0,0,0,0,1,,,,,1
6,2011,0,For-Profit,0,1,3,0,0,1,0,0,1,,,,,1
7,2011,0,For-Profit,0,1,10.933333,0,0,0,0,0,0,,,,,1
38,2011,0,For-Profit,0,1,10.566667,0,1,0,0,0,0,,,,,1
10,2011,0,For-Profit,1,0,4.5333333,0,0,0,0,0,1,,,,,1
35,2011,0,For-Profit,0,1,.96666664,0,1,0,0,0,0,,,,,1
42,2011,0,For-Profit,0,1,7.3666668,1,0,0,0,1,1,,,,,1
3,2011,0,For-Profit,0,1,10,0,0,1,0,0,1,,,,,1
42,2011,0,For-Profit,0,1,11.466666,0,1,0,0,0,0,,,,,1
3,2011,0,Local Authority,0,0,10.2,0,0,1,0,0,1,,,,,1
11,2011,0,For-Profit,0,1,11.833333,0,0,0,0,1,0,,,,,1
22,2011,0,For-Profit,1,0,8.8000002,0,0,0,0,0,0,,,,,1
0,2011,0,For-Profit,1,0,6.7666669,0,0,0,0,0,1,,,,,1
45,2011,0,For-Profit,0,1,11.066667,1,0,0,0,0,0,,,,,1
90,2011,0,For-Profit,0,1,.96666664,1,0,0,0,0,0,,,,,1
41,2011,0,For-Profit,0,1,9.8666668,1,1,0,0,0,0,,,,,1
6,2011,0,For-Profit,1,0,8.1999998,0,0,1,0,0,1,,,,,1
33,2011,0,For-Profit,0,1,10.566667,0,1,0,0,0,0,,,,,1
51,2011,0,For-Profit,0,1,10.566667,0,1,0,0,1,0,,,,,1
5,2011,0,For-Profit,1,0,10.033334,0,0,1,0,0,0,,,,,1
0,2011,0,Local Authority,0,0,4.8000002,0,0,1,0,0,1,,,,,1
6,2011,0,For-Profit,1,0,2.5999999,1,0,0,0,1,1,,,,,1
62,2011,0,For-Profit,0,1,12.366667,1,1,0,0,1,1,,,,,1
39,2011,0,For-Profit,0,1,0,1,0,0,0,1,1,,,,,1
28,2011,0,Local Authority,0,0,8.4333334,0,0,0,0,0,1,,,,,1
50,2011,0,For-Profit,0,1,11.066667,0,0,0,0,0,0,,,,,1
10,2011,0,Local Authority,0,0,12.366667,0,0,0,0,1,1,,,,,1
1,2011,0,For-Profit,0,1,3.2666667,0,0,1,0,0,1,,,,,1
62,2011,0,For-Profit,0,1,12.366667,1,1,0,0,1,1,,,,,1
52,2011,0,For-Profit,0,1,8.3999996,0,1,0,0,1,0,,,,,1
67,2011,0,For-Profit,0,1,10.033334,1,1,0,0,0,0,,,,,1
60,2011,0,For-Profit,0,1,10.033334,0,1,0,0,0,0,,,,,1
0,2011,0,Local Authority,0,0,6.4000001,0,0,0,0,0,1,,,,,1
70,2011,0,For-Profit,0,1,10.033334,1,1,0,0,0,0,,,,,1
20,2011,0,For-Profit,1,0,10.2,0,0,0,0,0,1,,,,,1
5,2011,0,Third sector,0,0,9.1000004,0,0,0,0,0,1,,,,,1
0,2011,0,For-Profit,1,0,3.5999999,0,1,0,0,0,1,,,,,1
3,2011,0,For-Profit,0,1,7.8666668,1,0,0,0,0,1,,,,,1
30,2011,0,For-Profit,1,0,10,1,0,0,0,0,0,,,,,1
5,2011,0,Third sector,0,0,12.033334,0,0,0,0,0,1,,,,,1
3,2011,0,For-Profit,1,0,8.5666666,0,0,0,0,0,1,,,,,1
3,2011,0,For-Profit,0,1,7.8666668,0,0,0,0,0,1,,,,,1
15,2011,0,Local Authority,0,0,10.366667,1,0,1,0,1,1,,,,,1
35,2011,0,For-Profit,0,1,7,1,0,1,0,0,1,,,,,1
48,2011,0,For-Profit,0,1,11.2,0,1,0,0,0,0,,,,,1
0,2011,0,For-Profit,1,0,17.233334,1,1,0,0,1,1,,,,,1
14,2011,0,For-Profit,1,0,7.1999998,1,0,1,0,0,1,,,,,1
34,2011,0,For-Profit,0,1,10.9,0,0,0,0,0,0,,,,,1
50,2011,0,Third sector,0,0,1.3,1,0,0,0,1,0,,,,,1
24,2011,0,For-Profit,0,1,11.066667,1,0,0,0,0,0,,,,,1
78,2011,0,For-Profit,0,1,0,1,1,0,0,1,1,,,,,1
54,2011,0,For-Profit,0,1,3.1333334,0,0,0,0,0,1,,,,,1
34,2011,0,For-Profit,0,1,11.4,0,0,0,0,0,0,,,,,1
8,2011,0,For-Profit,1,0,8.3666668,0,0,0,0,0,0,,,,,1
30,2011,0,For-Profit,0,1,5.4666667,0,0,0,0,0,0,,,,,1
4,2011,0,For-Profit,1,0,3.8,0,0,0,0,1,0,,,,,1
3,2011,0,For-Profit,1,0,7.9000001,0,0,0,0,0,1,,,,,1
57,2011,0,For-Profit,0,1,9.8666668,1,1,0,0,0,0,,,,,1
70,2011,0,For-Profit,0,1,11.166667,1,1,0,0,0,0,,,,,1
4,2011,0,For-Profit,1,0,8.5333338,0,0,0,0,0,0,,,,,1
40,2011,0,For-Profit,0,1,11.2,1,0,1,0,0,0,,,,,1
20,2011,0,For-Profit,0,1,5.6666665,0,1,1,0,0,1,,,,,1
9,2011,0,For-Profit,0,1,6.6999998,0,0,0,0,0,0,,,,,1
48,2011,0,For-Profit,0,1,8.3999996,1,1,0,0,0,0,,,,,1
50,2011,0,For-Profit,0,1,10.566667,1,0,0,0,1,0,,,,,1
12,2011,0,For-Profit,1,0,8.1333332,0,0,0,0,0,0,,,,,1
17,2011,0,For-Profit,0,1,6.0666666,0,0,1,0,1,1,,,,,1
34,2011,0,For-Profit,0,1,10.2,0,0,0,0,1,1,,,,,1
4,2011,0,For-Profit,1,0,3.7,0,0,0,0,0,1,,,,,1
56,2011,0,For-Profit,0,1,9.5,1,1,0,0,0,0,,,,,1
0,2011,0,For-Profit,1,0,1.1,0,0,0,0,0,1,,,,,1
31,2011,0,For-Profit,0,1,.96666664,1,0,0,0,0,0,,,,,1
34,2011,0,For-Profit,0,1,11.2,0,0,0,0,0,1,,,,,1
55,2011,0,For-Profit,0,1,9.166667,0,1,0,0,1,0,,,,,1
19,2011,0,For-Profit,0,1,11.366667,0,1,0,0,1,0,,,,,1
0,2011,0,For-Profit,0,1,8.333333,0,0,0,0,0,1,,,,,1
3,2011,0,For-Profit,0,1,11.166667,0,0,0,0,0,0,,,,,1
86,2011,0,For-Profit,0,1,12.166667,0,1,0,0,1,0,,,,,1
30,2011,0,Local Authority,0,0,9.9666662,1,0,0,0,0,1,,,,,1
19,2011,0,For-Profit,0,1,10.2,1,0,0,0,0,0,,,,,1
6,2011,0,Third sector,0,0,6.8000002,0,0,0,0,0,1,,,,,1
8,2011,0,Third sector,0,0,2.9333334,0,0,0,0,0,1,,,,,1
40,2011,0,For-Profit,1,0,6.3666668,1,0,0,0,0,0,,,,,1
15,2011,0,For-Profit,0,1,11.366667,0,1,0,0,0,0,,,,,1
52,2011,0,For-Profit,1,0,0,1,0,0,0,1,1,,,,,1
15,2011,0,For-Profit,1,0,7,0,0,0,0,0,1,,,,,1
0,2011,0,Local Authority,0,0,3.5333333,0,0,0,0,0,1,,,,,1
8,2011,0,For-Profit,1,0,7.8000002,0,0,0,0,1,0,,,,,1
59,2011,0,For-Profit,0,1,8.5,1,0,0,0,0,0,,,,,1
10,2011,0,For-Profit,0,1,12.366667,1,1,0,0,1,1,,,,,1
30,2011,0,For-Profit,0,1,11.2,1,0,0,0,0,0,,,,,1
41,2011,0,For-Profit,0,1,11.833333,0,1,0,0,1,1,,,,,1
9,2011,0,For-Profit,0,1,5.7666669,0,0,0,0,0,0,,,,,1
77,2011,0,For-Profit,0,1,11,1,0,0,0,1,0,,,,,1
33,2011,0,For-Profit,0,1,3.7,0,1,0,0,1,0,,,,,1
40,2011,0,For-Profit,0,1,11.466666,0,1,0,0,0,0,,,,,1
90,2011,0,For-Profit,0,1,7.1333332,1,0,0,0,0,1,,,,,1
0,2011,0,Local Authority,0,0,.23333333,0,0,0,0,1,1,,,,,1
40,2011,0,For-Profit,0,1,.89999998,0,1,0,0,1,1,,,,,1
0,2011,0,Local Authority,0,0,3.5333333,0,0,0,0,0,1,,,,,1
55,2011,0,For-Profit,0,1,8.3999996,0,1,0,0,1,0,,,,,1
0,2011,0,Third sector,0,0,6.5,0,0,0,0,1,1,,,,,1
59,2011,0,For-Profit,0,1,.96666664,0,1,0,0,1,0,,,,,1
85,2011,0,For-Profit,0,1,6.3666668,1,0,0,0,0,1,,,,,1
17,2011,0,Local Authority,0,0,5.7333331,0,0,0,0,0,1,,,,,1
25,2011,0,Third sector,0,0,9.7666664,0,0,1,0,0,1,,,,,1
0,2011,0,For-Profit,0,1,8.8999996,0,0,0,0,0,1,,,,,1
59,2011,0,For-Profit,0,1,11.1,0,1,0,0,0,1,,,,,1
42,2011,0,For-Profit,0,1,12.166667,1,0,0,0,1,0,,,,,1
28,2011,0,For-Profit,1,0,12.366667,0,0,0,0,1,1,,,,,1
3,2011,0,Third sector,0,0,5.7333331,0,0,0,0,0,1,,,,,1
5,2011,0,Third sector,0,0,7.2666669,0,0,0,0,0,1,,,,,1
44,2011,0,For-Profit,0,1,11.2,1,1,0,0,0,0,,,,,1
8,2011,0,For-Profit,1,0,8.6000004,0,0,0,0,0,0,,,,,1
6,2011,0,Third sector,0,0,9.5,0,0,0,0,0,1,,,,,1
84,2011,0,For-Profit,0,1,12.166667,1,1,0,0,1,0,,,,,1
60,2011,0,For-Profit,0,1,.033333335,1,0,0,0,0,0,,,,,1
14,2011,0,Third sector,0,0,8.4666662,0,0,0,0,0,1,,,,,1
5,2011,0,Third sector,0,0,13.366667,0,0,0,0,0,1,,,,,1
41,2011,0,Local Authority,0,0,4.5333333,1,0,0,0,0,1,,,,,1
36,2011,0,For-Profit,1,0,9.166667,0,1,0,0,0,1,,,,,1
4,2011,0,Third sector,0,0,6.6999998,0,0,0,0,0,1,,,,,1
6,2011,0,Third sector,0,0,4.0333333,0,0,0,0,0,1,,,,,1
6,2011,0,For-Profit,0,1,3.4000001,0,0,0,0,0,1,,,,,1
5,2011,0,Third sector,0,0,9.1000004,0,0,0,0,0,1,,,,,1
11,2011,0,For-Profit,1,0,10.6,1,0,0,0,0,0,,,,,1
65,2011,0,For-Profit,0,1,6.3666668,1,0,0,0,0,0,,,,,1
10,2011,0,Third sector,0,0,9.0333338,0,0,0,0,0,1,,,,,1
76,2011,0,For-Profit,0,1,9.0666666,1,1,0,0,0,0,,,,,1
30,2011,0,For-Profit,0,1,11.066667,1,0,0,0,1,1,,,,,1
24,2011,0,For-Profit,0,1,10.933333,0,0,0,0,1,1,,,,,1
43,2011,0,For-Profit,0,1,10.233334,0,1,0,0,0,0,,,,,1
24,2011,0,Third sector,0,0,8,0,0,0,0,0,1,,,,,1
50,2011,0,For-Profit,0,1,8.3999996,1,1,0,0,1,0,,,,,1
0,2011,0,For-Profit,0,1,4.4333334,0,0,0,0,0,1,,,,,1
63,2011,0,For-Profit,0,1,12.166667,1,1,0,0,1,0,,,,,1
32,2011,0,For-Profit,1,0,0,0,0,0,0,0,1,,,,,1
33,2011,0,For-Profit,1,0,7.3000002,1,0,0,0,1,1,,,,,1
49,2011,0,For-Profit,0,1,10.566667,0,0,0,0,0,0,,,,,1
50,2011,0,For-Profit,0,1,11.266666,0,1,0,0,1,0,,,,,1
53,2011,0,For-Profit,0,1,12.366667,1,1,0,0,1,1,,,,,1
15,2011,0,For-Profit,1,0,13.9,1,0,0,0,0,0,,,,,1
84,2011,0,For-Profit,0,1,10.566667,1,1,1,0,0,0,,,,,1
0,2011,0,Local Authority,0,0,12.633333,0,0,0,0,0,0,,,,,1
32,2011,0,For-Profit,0,1,11.166667,0,0,0,0,0,0,,,,,1
12,2011,0,For-Profit,0,1,11.833333,0,0,1,0,0,0,,,,,1
0,2011,0,Local Authority,0,0,4.0333333,1,0,1,0,1,1,,,,,1
0,2011,0,For-Profit,0,1,6.5,1,1,0,0,0,1,,,,,1
10,2011,0,For-Profit,0,1,8.3000002,1,0,0,0,1,0,,,,,1
0,2011,0,Third sector,0,0,7.9666667,1,0,1,0,0,1,,,,,1
36,2011,0,For-Profit,0,1,11.166667,1,1,1,0,1,0,,,,,1
25,2011,0,For-Profit,1,0,10.9,0,0,0,0,0,0,,,,,1
5,2011,0,For-Profit,0,1,9.5,0,0,0,0,0,0,,,,,1
0,2011,0,Local Authority,0,0,7.7666669,0,0,0,0,1,1,,,,,1
6,2011,0,For-Profit,1,0,3.4333334,0,0,0,0,0,1,,,,,1
41,2011,0,For-Profit,0,1,10.933333,0,1,0,0,0,0,,,,,1
22,2011,0,For-Profit,1,0,8.4666662,1,0,0,0,1,0,,,,,1
12,2011,0,For-Profit,0,1,11.366667,1,1,0,0,0,0,,,,,1
15,2011,0,For-Profit,1,0,7.9000001,0,0,0,0,0,0,,,,,1
46,2011,0,Third sector,0,0,7.4666667,1,0,0,0,0,1,,,,,1
50,2011,0,For-Profit,0,1,9.8666668,1,1,0,0,0,0,,,,,1
40,2011,0,For-Profit,0,1,11.033334,1,0,0,0,1,0,,,,,1
34,2011,0,For-Profit,0,1,10.5,0,0,0,0,0,0,,,,,1
4,2011,0,For-Profit,1,0,6.3000002,0,0,0,0,0,1,,,,,1
82,2011,0,For-Profit,0,1,9.8666668,1,1,1,0,0,0,,,,,1
85,2011,0,For-Profit,0,1,9.8666668,1,1,0,0,0,0,,,,,1
8,2011,0,For-Profit,0,1,10.5,0,0,1,0,0,0,,,,,1
62,2011,0,For-Profit,0,1,11.2,0,1,0,0,1,0,,,,,1
106,2011,0,For-Profit,0,1,9.8666668,0,1,0,0,1,0,,,,,1
54,2011,0,For-Profit,0,1,9.8666668,1,0,0,0,0,0,,,,,1
58,2011,0,For-Profit,0,1,11.166667,1,1,0,0,0,0,,,,,1
77,2011,0,For-Profit,0,1,12.366667,1,1,0,0,1,0,,,,,1
5,2011,0,For-Profit,0,1,9,0,0,0,0,0,0,,,,,1
12,2011,0,Third sector,0,0,10.2,0,0,1,0,0,1,,,,,1
0,2011,0,For-Profit,1,0,13.933333,1,1,0,0,1,1,,,,,1
7,2011,0,For-Profit,0,1,12.8,0,0,0,0,0,1,,,,,1
18,2011,0,For-Profit,1,0,11.166667,1,0,0,0,0,0,,,,,1
74,2011,0,For-Profit,0,1,9.8666668,1,1,0,0,1,0,,,,,1
4,2011,0,Third sector,0,0,9.2666664,0,0,0,0,1,1,,,,,1
10,2011,0,For-Profit,0,1,10.3,0,0,0,0,0,1,,,,,1
24,2011,0,For-Profit,0,1,11.366667,0,1,0,0,1,1,,,,,1
3,2011,0,Third sector,0,0,7.2666669,0,0,1,0,1,1,,,,,1
93,2011,0,For-Profit,0,1,11.4,1,1,0,0,1,0,,,,,1
23,2011,0,For-Profit,0,1,12.333333,0,1,0,0,1,0,,,,,1
70,2011,0,For-Profit,0,1,7.9333334,0,1,0,0,1,0,,,,,1
80,2011,0,For-Profit,0,1,10.033334,1,1,1,0,0,0,,,,,1
46,2011,0,For-Profit,0,1,11.466666,0,1,0,0,1,0,,,,,1
0,2011,0,Third sector,0,0,7.0999999,0,0,0,0,0,1,,,,,1
30,2011,0,For-Profit,0,1,.96666664,0,1,0,0,1,0,,,,,1
5,2011,0,For-Profit,0,1,3.9666667,0,0,0,0,0,1,,,,,1
3,2011,0,For-Profit,1,0,5.5333333,0,0,0,0,0,1,,,,,1
3,2011,0,For-Profit,0,1,11.5,0,0,0,0,0,0,,,,,1
12,2011,0,For-Profit,0,1,0,0,0,0,0,1,1,,,,,1
43,2011,0,For-Profit,0,1,14.8,0,1,0,0,0,1,,,,,1
3,2011,0,For-Profit,0,1,6.3000002,0,0,0,0,0,1,,,,,1
10,2011,0,Third sector,0,0,8.8999996,0,0,0,0,0,1,,,,,1
60,2011,0,For-Profit,0,1,11.2,1,1,0,0,1,0,,,,,1
49,2011,0,For-Profit,0,1,.1,0,1,0,0,0,0,,,,,1
33,2011,0,For-Profit,1,0,8.8999996,1,1,0,0,1,0,,,,,1
6,2011,0,Third sector,0,0,6.5333333,0,0,0,0,0,1,,,,,1
8,2011,0,Third sector,0,0,4.2333331,0,0,0,0,0,1,,,,,1
3,2011,0,For-Profit,1,0,5.8333335,0,0,0,0,0,1,,,,,1
42,2011,0,For-Profit,0,1,0,1,1,0,0,0,0,,,,,1
60,2011,0,For-Profit,0,1,.96666664,1,1,0,0,0,0,,,,,1
45,2011,0,For-Profit,0,1,11.4,1,1,0,0,1,0,,,,,1
41,2011,0,For-Profit,0,1,7,0,1,0,0,0,1,,,,,1
35,2011,0,For-Profit,0,1,8.3999996,1,1,0,0,1,0,,,,,1
30,2011,0,For-Profit,1,0,8.6999998,1,0,0,0,0,1,,,,,1
48,2011,0,For-Profit,0,1,10.033334,1,1,0,0,0,0,,,,,1
38,2011,0,For-Profit,0,1,8.3999996,1,0,0,0,0,0,,,,,1
8,2011,0,For-Profit,1,0,8.166667,0,0,0,0,0,1,,,,,1
3,2011,0,For-Profit,0,1,7.8666668,0,0,0,0,1,1,,,,,1
12,2011,0,Third sector,0,0,5.3666668,0,0,0,0,0,1,,,,,1
42,2011,0,For-Profit,0,1,9.8666668,1,0,0,0,0,0,,,,,1
12,2011,0,Third sector,0,0,11.266666,0,0,0,0,1,0,,,,,1
28,2011,0,For-Profit,0,1,8.3000002,1,0,0,0,0,1,,,,,1
17,2011,0,For-Profit,1,0,7.9333334,0,0,0,0,0,0,,,,,1
73,2011,0,For-Profit,0,1,9.8666668,1,0,0,0,1,0,,,,,1
57,2011,0,For-Profit,0,1,5.8333335,1,1,0,0,1,1,,,,,1
36,2011,0,For-Profit,0,1,8.7666664,1,1,0,0,1,0,,,,,1
31,2011,0,For-Profit,0,1,9.8000002,1,0,1,0,0,0,,,,,1
5,2011,0,Third sector,0,0,9.1000004,0,0,0,0,0,1,,,,,1
42,2011,0,For-Profit,0,1,8.3999996,0,1,0,0,0,0,,,,,1
60,2011,0,For-Profit,0,1,9.8666668,1,1,0,0,0,0,,,,,1
10,2011,0,For-Profit,0,1,8.9333334,0,0,0,0,0,1,,,,,1
10,2011,0,For-Profit,1,0,3.9000001,1,0,0,0,0,0,,,,,1
18,2011,0,Third sector,0,0,8.3999996,0,0,0,0,0,0,,,,,1
35,2011,0,Third sector,0,0,10.8,1,0,0,0,0,0,,,,,1
9,2011,0,Third sector,0,0,7.7666669,0,0,0,0,0,1,,,,,1
0,2011,0,Local Authority,0,0,3.3,0,0,0,0,0,1,,,,,1
7,2011,0,Third sector,0,0,9.5,0,0,0,0,0,1,,,,,1
31,2011,0,Local Authority,0,0,10.133333,0,0,0,0,0,1,,,,,1
3,2011,0,For-Profit,0,1,11.833333,0,0,0,0,0,1,,,,,1
75,2011,0,For-Profit,0,1,9.1000004,1,1,0,0,0,0,,,,,1
65,2011,0,For-Profit,0,1,8.3999996,0,1,0,0,0,0,,,,,1
30,2011,0,For-Profit,1,0,8.0666666,0,0,0,0,0,0,,,,,1
42,2011,0,For-Profit,0,1,11.2,1,1,0,0,0,0,,,,,1
50,2011,0,For-Profit,0,1,12.366667,1,1,0,0,1,1,,,,,1
48,2011,0,For-Profit,0,1,8.3999996,0,0,0,0,0,1,,,,,1
40,2011,0,For-Profit,0,1,8.3999996,1,1,1,0,0,0,,,,,1
64,2011,0,For-Profit,0,1,11.266666,0,1,0,0,1,0,,,,,1
5,2011,0,Third sector,0,0,2.7333333,0,0,0,0,0,1,,,,,1
